Y,X1,X2,X3,X4
-1.5844,-0.45524,1.112,-1.4146,0.24101
-1.5585,-0.095427,0.79216,-0.96418,-0.022658
-1.4547,0.67289,1.1032,1.3871,-2.118
-1.4418,-0.23474,1.477,0.67634,-1.5527
-1.4158,0.22485,0.47193,2.0009,-2.1485
-1.4029,-2.3786,-0.36955,-1.5858,1.5837
-1.364,-0.55279,0.34956,-1.5055,0.71454
-1.351,-1.5373,-0.68704,1.5327,-0.78596
-0.53418,-0.51874,-0.67742,0.71982,-0.43624
-0.52121,0.21543,-0.019896,-0.10403,-0.33284
-0.48232,0.89965,-0.44703,-0.96859,0.35637
-1.8961,0.57029,0.60562,-0.41157,-0.50134
-1.8702,-0.87481,-0.22979,1.0847,-0.84131
-1.8572,-0.040565,1.5868,0.070325,-1.2012
-1.8443,0.19235,0.98513,-0.52613,-0.51311
-1.8183,-1.1535,-0.80383,0.9228,-0.36474
-1.8054,0.50146,-1.8285,0.49255,0.061532
-1.7795,0.48589,1.0025,1.1851,-1.868
-1.7665,0.39398,1.6133,-0.1868,-1.13
-1.7535,-1.9311,-0.11722,-1.2753,1.1192
-1.7276,-0.16673,0.038649,-0.9497,0.36459
-1.6368,0.76252,1.3503,-0.28154,-1.0184
-1.6239,-1.6484,0.9609,0.72193,-0.9772
-1.6109,1.3783,-1.004,-0.017437,-0.18748
-1.585,-0.89933,-0.64818,-1.019,0.94044
-1.572,0.4411,1.0156,-2.1954,0.65315
-1.5461,-0.41311,-0.61611,1.0435,-0.73077
-1.5331,-1.4686,-0.52073,-0.8666,0.90321
-1.5201,-1.1035,-0.77044,-1.0668,1.0875
-1.4942,0.27965,-0.93638,1.5647,-1.1289
-1.4812,1.2215,0.4277,-0.25804,-0.68678
-1.4553,-0.073609,-0.69193,0.027772,-0.020161
-1.4423,-0.096664,0.19434,1.0981,-1.2552
-1.4294,1.1211,0.90092,0.11224,-1.1748
-1.4034,-0.59885,-1.5224,-0.049753,0.58268
-1.3905,0.56123,0.67533,1.2258,-1.7531
-1.3516,0.19476,0.12535,1.3127,-1.4521
-1.3386,-0.83585,-1.1065,-0.41246,0.70275
-1.3127,0.27757,-0.2412,1.1109,-1.1387
-1.2997,0.0057858,0.12312,0.51146,-0.80798
-1.2868,-1.0561,0.11419,-0.005608,-0.15728
-0.52178,-1.3525,-0.3984,-0.85296,0.80321
-0.50881,-0.27539,-2.3827,1.6436,-0.32673
-0.46992,0.40545,0.81559,1.2775,-1.8235
-0.45695,-1.8681,0.90417,-0.32528,-0.1151
-1.8578,-0.62653,0.51335,0.41449,-0.77252
-1.8319,1.7512,1.364,-0.090903,-1.4074
-1.8059,-0.21777,-2.043,0.035546,0.68925
-1.793,-0.34705,0.72645,-2.2885,1.0644
-1.7671,0.79465,-1.1858,-1.2928,0.99977
-1.7541,-0.81175,0.21224,-0.71406,0.26406
-1.7411,-0.52704,1.0355,-0.639,-0.27416
-1.7152,-0.84294,-0.57331,-0.48642,0.49567
-1.7022,-1.2716,-0.53678,1.0391,-0.55289
-1.6763,-0.62482,0.021967,1.2252,-1.1304
-1.6633,-0.68095,-0.53823,-0.053261,0.11576
-1.6504,-1.7803,0.38024,-0.2805,0.095476
-1.6244,-0.76143,-0.4722,0.30471,-0.16402
-1.6115,1.8626,1.076,0.48696,-1.7207
-1.5985,-1.0801,-1.1892,1.2095,-0.40013
-1.5726,-0.50191,-1.9011,0.30768,0.4855
-1.5596,0.54466,0.18573,0.93511,-1.2842
-1.5337,0.95055,0.38318,2.1598,-2.3947
-1.5207,0.45993,1.3455,-0.07715,-1.0906
-1.5077,0.32588,0.42539,0.44918,-0.98865
-1.4818,-0.56129,0.060007,0.22566,-0.42095
-1.391,-1.7601,-0.79542,-0.59384,0.91255
-1.3781,1.0415,0.062173,-0.58182,-0.21526
-1.3521,-0.42409,-0.19562,-0.49525,0.21002
-1.3392,-0.44651,1.0603,0.05701,-0.82457
-1.2873,-0.14335,0.3302,2.4912,-2.3458
-1.2744,1.1005,0.48327,0.87531,-1.5255
-1.2484,-0.81372,-0.5165,-0.65378,0.58462
-1.2355,0.40971,-0.27786,0.90284,-0.99482
-1.2095,-0.088737,-1.3497,2.0173,-1.1651
-1.1966,1.0966,2.4199,0.51618,-2.2271
-1.1836,0.48644,0.4821,0.17036,-0.84897
-0.49641,-0.038967,0.66587,0.071502,-0.73812
-0.47048,1.9967,1.782,-1.0323,-0.97624
-0.44455,-0.80675,-0.3736,1.3302,-0.96575
-1.8713,0.78975,1.7076,-1.2074,-0.50845
-1.8454,0.050801,0.090412,-0.49072,-0.050337
-1.8195,0.15655,0.26351,-0.13211,-0.43003
-1.3657,-0.373,-1.3267,0.19394,0.25391
-1.3397,-0.19124,1.0347,-0.48264,-0.4697
-1.3268,-0.095091,-1.5275,0.81638,-0.17728
-1.3138,-1.71,0.18062,0.36815,-0.30166
-1.2879,0.5421,-0.8962,1.5316,-1.1827
-1.2749,0.49108,2.4435,0.71695,-2.2362
-1.2231,1.1982,1.0924,0.5123,-1.5812
-1.1971,-1.1759,0.29503,0.39664,-0.51159
-1.1842,1.5369,0.36313,0.77654,-1.496
-1.1712,1.4463,1.1122,-0.6771,-0.76668
-0.45808,0.84377,2.3527,-0.52549,-1.3525
-0.44512,0.60691,0.24628,1.586,-1.8113
-0.40622,-0.18902,0.04363,0.71896,-0.86849
-1.833,-1.2882,0.73914,0.90195,-1.0794
-1.8071,0.42497,-1.5665,-0.34367,0.58103
-1.2755,-0.08049,0.44982,-0.15894,-0.44191
-1.2625,-0.3957,-0.036934,-2.1967,1.3965
-1.2496,-0.68695,-0.7014,0.63866,-0.30995
-1.2107,0.40491,-0.55948,-0.57045,0.25048
-1.1718,-0.44343,-0.60604,-0.25786,0.24982
-1.1588,-0.20972,-0.76105,0.71613,-0.45518
-0.44568,0.51752,-0.73517,-0.90215,0.55771
-0.43271,-0.6572,-0.92432,-0.1145,0.35509
-0.39382,-0.56354,0.60252,1.2257,-1.4304
-1.8206,-2.7314,1.1296,-0.48266,0.11408
-1.7947,1.0455,0.32289,0.44509,-1.102
-1.2372,1.2191,0.25001,-0.53371,-0.3795
-1.2112,0.28769,-1.5754,-1.839,1.7356
-1.1723,0.38412,-0.417,0.63148,-0.70747
-1.1594,-0.38524,-0.10239,-0.10226,-0.12945
-1.1464,0.064872,0.62807,-1.0272,0.08256
-0.42031,1.7035,-1.5686,-0.45635,0.35449
-0.40735,-0.59906,0.91041,-0.055167,-0.61912
-0.38142,0.56381,-0.95802,-0.87807,0.64311
-0.36845,-1.5845,0.32659,0.29742,-0.34677
-1.8082,-0.17268,2.1446,-0.67327,-0.87885
-1.7823,-0.00505,-1.3426,-0.55549,0.73864
-1.2377,-0.051401,0.49557,0.41619,-0.89393
-1.2248,-1.2309,-0.83958,-0.13314,0.47394
-1.1859,-0.047568,0.31776,-1.7849,0.8329
-1.1599,0.20375,-0.14467,1.0035,-1.0733
-1.147,0.98604,0.12349,-0.6632,-0.15927
-1.1081,0.76353,-1.392,-0.66828,0.65821
-0.40791,0.52004,1.7392,0.15157,-1.4603
-0.39495,0.09687,1.4226,-0.96052,-0.36972
-0.35605,1.3214,0.12072,0.2894,-0.94959
-1.2642,-0.38891,-1.9549,-0.67263,1.2301
-1.2383,-2.4307,1.5688,1.1939,-1.4219
-1.2253,-1.2961,0.42892,0.25305,-0.4297
-1.1864,-0.82281,0.97575,0.81211,-1.2362
-1.1735,-0.56775,0.16957,0.51054,-0.67073
-0.38255,1.4571,0.62688,0.44413,-1.3486
-0.34365,-0.79341,-0.019973,-1.2985,0.82655
-0.31772,-0.28225,-1.4603,0.84205,-0.17154
-1.2648,0.31064,0.9111,0.48101,-1.2331
-1.2518,0.65078,0.96914,0.1066,-1.0672
-1.2259,1.4397,0.21385,1.1187,-1.6365
-1.2129,0.068637,1.8292,-2.0645,0.26173
-1.2,0.55749,-0.67378,0.20054,-0.29135
-1.174,-1.4472,-0.45715,1.3054,-0.72909
-0.37015,0.96689,-1.0566,0.1478,-0.16113
-0.34422,-0.41087,1.3027,-0.98892,-0.15735
-0.33125,-0.32345,0.34628,0.84207,-1.0631
-0.30532,-0.41964,-0.11231,-0.061891,-0.13673
-1.2524,-0.10616,-0.3088,0.97933,-0.88752
-1.2394,-2.0014,-0.90067,-0.1133,0.68869
-1.2135,0.12796,-0.98719,-0.88306,0.78115
-1.2005,1.8498,-0.44809,0.58643,-1.0065
-1.1876,-0.48096,0.44832,0.46982,-0.79514
-1.1616,-0.0003426,1.3564,-0.76667,-0.44762
-1.1487,0.58116,-0.13374,-0.49462,-0.046978
-1.1227,-1.4946,-0.69379,1.5523,-0.77966
-1.1098,-0.91219,1.6847,-0.37925,-0.67611
-0.35775,-0.010734,0.38591,0.23696,-0.70623
-0.33182,0.81803,-0.35082,-0.049038,-0.32828
-0.29292,-0.95672,-1.398,0.52956,0.20208
-2.0179,1.0954,-0.44007,-2.3134,1.3371
-1.24,-2.7089,0.75401,-0.090113,0.019954
-1.227,-0.99124,-0.18613,-0.54932,0.41001
-1.2011,-0.87218,0.24087,-0.31113,-0.01046
-1.1881,0.38224,1.1402,-0.30565,-0.77362
-1.1752,-0.65927,1.6868,-0.56438,-0.59843
-1.1103,-0.57935,-0.55424,-0.10996,0.16592
-1.0974,-0.59871,1.2213,-0.48221,-0.44137
-1.0844,0.16759,-0.19644,0.68335,-0.78768
-1.0585,0.42146,0.55726,-0.42077,-0.4056
-1.0455,1.8745,0.82983,-0.1645,-1.0904
-0.31942,1.5322,0.78427,-0.42426,-0.79
-0.30645,0.25626,0.023873,-0.1283,-0.31557
-0.28052,-1.2072,0.33724,0.27581,-0.41326
-2.0185,-1.1512,1.1826,1.1645,-1.5089
-2.0055,-0.10653,-0.196,0.82937,-0.82604
-1.9796,-1.6629,0.29769,-0.36223,0.19681
-1.9666,0.18825,-0.78337,-0.34946,0.27321
-1.1887,1.1989,0.98889,1.1259,-1.9614
-1.1757,0.28769,0.43888,0.73334,-1.1695
-1.1628,0.17707,-1.1184,0.13583,0.08246
-1.1368,-0.86718,-0.32406,0.96977,-0.67927
-1.1239,-1.8243,-1.6809,-0.075583,1.014
-1.0979,-0.097338,-1.0744,0.31713,-0.0070415
-1.072,0.41472,-1.6847,-1.3793,1.4356
-1.0461,-1.7439,0.93225,0.63978,-0.84703
-1.0331,0.35819,0.25166,0.3806,-0.83048
-1.0072,1.2167,-1.1736,-0.43795,0.28144
-0.30702,-0.22491,0.95239,0.1378,-0.85717
-0.29405,-0.72869,-0.94065,-1.0776,1.1197
-0.26812,2.0244,0.16175,1.5831,-2.0907
-2.0061,-0.56363,0.19937,-0.18901,-0.15028
-1.9931,-0.25097,-0.69748,-0.26654,0.27965
-1.9672,-0.76696,0.41978,-1.3506,0.65414
-1.9542,-0.022978,-0.037329,2.2643,-1.9913
-1.1115,-0.31034,-0.66689,-0.88165,0.73689
-1.0855,-0.28838,0.5664,0.84142,-1.169
-1.0726,-0.099062,-0.5453,1.1108,-0.85933
-1.0596,0.62368,-0.89617,-0.21856,0.12822
-1.0207,-1.3201,-0.94061,-0.59434,0.90854
-0.99476,1.002,0.39227,-0.0068793,-0.76774
-0.29462,0.82354,-0.41047,-1.0209,0.43311
-0.28165,-0.068631,-0.66668,-0.0027124,0.022942
-0.24275,0.83712,1.0801,-0.98112,-0.34632
-1.9937,0.10247,-0.073551,-1.3953,0.72368
-1.9807,0.34695,-1.2043,-0.65322,0.67732
-1.9548,0.56995,0.53548,0.30313,-0.96082
-1.9418,-1.1143,0.37367,-1.0486,0.54101
-1.7214,0.80762,0.81493,-1.0035,-0.18646
-1.7084,0.30196,0.46421,-0.26253,-0.43806
-1.6955,1.2382,0.31376,1.37,-1.8085
-1.0602,-0.009058,-2.424,-0.25973,1.0828
-1.0472,0.54387,1.0235,-1.0411,-0.19804
-1.0213,-1.268,1.5033,1.106,-1.591
-1.0083,1.1534,0.27887,-0.92529,-0.061315
-0.28222,-1.2978,1.2077,-1.0148,0.14329
-0.26925,0.61053,0.71733,-1.503,0.28279
-0.23035,-1.4293,1.0745,-1.0073,0.23683
-1.9813,-0.25239,-0.37664,-0.62699,0.39391
-1.9683,1.2356,-0.0011518,-0.29162,-0.40996
-1.9424,1.6711,-1.7971,0.71261,-0.36536
-1.709,0.4283,-1.6671,-0.38806,0.69479
-1.6831,-0.65665,0.45797,0.58386,-0.82606
-1.1774,0.55072,-0.185,0.43266,-0.68858
-1.0867,1.6896,-0.42401,0.38434,-0.81313
-1.0607,-0.76833,-0.61011,2.0823,-1.3792
-1.0089,2.1947,0.41066,-0.59613,-0.6255
-0.26982,-2.2611,1.9152,-1.0628,0.064881
-0.25685,0.48936,-0.66072,-1.45,0.9664
-0.21795,-0.97735,0.67289,-2.6951,1.5864
-1.7225,-0.89663,-0.53059,-0.04669,0.20062
-1.6966,0.8221,0.03985,1.0016,-1.2884
-1.6707,-0.6396,0.74976,0.79165,-1.128
-1.1132,1.4661,0.73496,0.63898,-1.525
-1.0872,-0.91595,-1.4016,2.4399,-1.2097
-1.0354,-0.75245,0.27977,-1.2877,0.68323
-1.0224,0.17234,0.52539,-2.0072,0.86836
-0.24445,-0.62889,2.1586,-0.16,-1.1277
-0.20555,1.9862,1.1489,0.034444,-1.4102
-1.9435,2.0822,-0.13768,-0.52394,-0.37072
-1.7101,-0.41551,-0.45576,-0.24924,0.19867
-1.6842,-1.3734,-1.1953,-0.43461,0.94272
-1.6583,1.1126,0.8642,0.32603,-1.2667
-1.1267,-0.98936,1.6443,-0.002181,-0.89577
-1.1137,2.607,-0.19726,-0.79095,-0.27122
-1.1008,0.55208,0.36843,0.93228,-1.3318
-1.0748,1.4857,-0.60678,1.1306,-1.2208
-1.0359,0.043965,0.25665,0.13995,-0.56092
-0.24501,-0.52536,-0.65109,0.11116,0.05521
-0.23205,-0.27688,0.02477,-0.94599,0.44263
-0.19315,-1.3445,-0.91478,0.42371,0.15615
-1.9052,-0.18779,0.6673,-0.58163,-0.16922
-1.6718,-1.352,-0.061114,-1.898,1.4621
-1.6459,0.21175,1.4714,-0.24424,-0.92142
-1.1402,0.19455,0.53999,-0.16811,-0.5074
-1.1143,-1.1383,1.4651,-1.0241,-0.0054449
-1.1013,-1.0722,-0.037282,0.46614,-0.3788
-1.0883,-0.82368,-0.63886,0.14262,0.10219
-1.0624,1.0365,0.56649,1.7177,-2.1318
-0.23261,-0.21566,-0.089917,0.77532,-0.79338
-0.21965,1.1148,1.457,-1.1148,-0.48832
-0.18075,0.32082,-0.88729,1.3473,-0.9519
-1.9187,0.16619,0.48249,1.26,-1.5318
-1.6335,1.4017,0.16535,1.4049,-1.7848
-1.1278,-1.0648,-0.78726,-1.9605,1.8047
-1.1019,-0.069093,-0.60602,-0.093641,0.079073
-1.0889,-1.5107,-0.49062,-0.079156,0.36522
-1.0759,-0.66335,-2.3114,-0.87809,1.6634
-1.05,-0.014329,-0.82166,0.97381,-0.62111
-1.0371,0.040146,1.2995,0.74894,-1.5294
-1.0111,0.19543,1.9267,0.44143,-1.6528
-0.99816,-0.73273,0.48063,2.0848,-1.9237
-0.25911,-1.8003,-0.61686,-0.56101,0.85845
-0.24615,0.32917,-0.83775,1.9411,-1.4177
-0.22021,0.33325,-0.55327,0.63361,-0.58778
-0.18132,0.12443,0.88961,-0.38832,-0.49819
-0.16835,0.2508,-0.36511,0.063298,-0.23713
-1.6729,-0.97097,0.33034,0.16406,-0.35668
-1.0895,0.092028,1.3413,-1.2191,-0.094787
-1.0765,-0.046632,0.90144,-0.14541,-0.63974
-1.0635,-0.076294,1.1244,-0.74632,-0.29675
-1.0376,-0.8341,0.45593,1.0023,-1.0773
-0.98576,-0.7996,-0.36102,1.3755,-0.95454
-0.97279,-1.5244,-0.988,-0.51951,0.94865
-0.94686,-0.95475,0.97015,0.20297,-0.71006
-0.24671,-0.020991,-0.15537,-1.2241,0.6863
-0.23375,0.99552,0.14523,0.57175,-1.0514
-0.20781,-0.57613,-0.5247,0.70541,-0.42866
-0.19485,-2.3374,-1.3292,-0.77393,1.509
-0.15595,-0.46148,-1.2039,0.1512,0.29591
-1.6605,-1.4667,-0.022032,0.21443,-0.092618
-1.6216,1.9257,-0.93626,0.30312,-0.53554
-1.0511,1.0991,1.1843,0.89837,-1.8373
-1.0252,0.97498,0.8952,0.122,-1.084
-1.0123,0.96349,0.95907,0.12964,-1.1188
-0.98632,1.1399,-0.60715,-0.44425,0.049412
-0.93446,-0.72843,1.9173,0.93343,-1.7808
-0.92149,-0.58465,-2.2737,1.4196,-0.079237
-0.89556,-1.2261,-0.082462,0.54593,-0.36836
-0.24728,-0.49837,-1.9949,0.4143,0.50834
-0.19541,-0.85444,-1.5905,-0.60571,1.1528
-0.18245,0.80243,-0.067776,1.7775,-1.7917
-0.14355,-0.38326,1.1975,-1.4016,0.23315
-1.6481,-0.84177,2.4941,-1.2318,-0.42662
-1.6222,0.66742,-0.84022,-1.5104,1.0793
-1.6092,-0.11221,-0.18042,-1.2112,0.71789
-0.96095,2.3774,-0.90594,0.56439,-0.85327
-0.94799,-0.54436,-2.0365,0.83007,0.23408
-0.92206,-0.0036271,1.0405,0.32016,-1.0603
-0.88316,1.1534,-1.088,-0.10539,0.037707
-0.18301,0.37398,0.015846,0.1812,-0.53665
-0.17005,0.023658,-0.67621,-0.54404,0.43607
-0.13115,-2.2384,1.155,-0.70845,0.19801
-0.90966,-0.82761,-1.6245,-0.40864,1.0228
-0.89669,2.1028,0.17214,1.1144,-1.7319
-0.87076,-0.31711,0.1277,-0.63868,0.19089
-0.17061,1.669,-1.5377,1.1975,-0.83082
-0.15765,-1.248,-0.48474,0.43252,-0.070834
-0.13172,-0.032466,0.88601,-0.14173,-0.6289
-0.11875,0.28556,0.383,0.49239,-0.92733
-1.6363,2.2018,0.30916,0.3076,-1.2212
-1.5974,-0.53204,0.010517,-1.0042,0.57774
-1.1306,-0.33294,-0.15487,0.2208,-0.30046
-1.1177,1.4929,0.859,-0.10336,-1.0161
-0.94912,-0.83485,2.1586,0.54858,-1.5796
-0.93615,0.11713,-1.017,0.79751,-0.4088
-0.18414,-0.89726,-2.2049,0.70199,0.50681
-0.15821,0.88046,-1.5,0.58709,-0.19809
-0.11932,1.424,-1.0429,-1.7279,1.1628
-1.6239,-0.29065,-0.52682,-0.86326,0.6856
-1.585,0.10965,-0.36259,1.3182,-1.1192
-1.1182,-1.6745,-0.43977,1.7877,-0.99113
-1.1053,-1.3459,0.45146,-2.1107,1.384
-1.0793,-0.67674,-0.95448,-0.30554,0.57956
-1.0664,-0.056614,1.3429,1.1291,-1.7917
-1.0534,-0.31642,-1.2527,0.75989,-0.15296
-0.97562,1.8306,-0.85476,-1.5405,0.8321
-0.96265,1.1528,0.16512,0.24381,-0.84031
-0.91079,-0.10218,0.75958,-2.4852,1.2025
-0.88486,0.8921,1.1471,1.0687,-1.8821
-0.87189,0.86428,-0.6997,-0.23322,0.018936
-0.17174,1.2134,0.62074,0.38585,-1.1891
-0.14581,-1.0083,-0.7967,0.6824,-0.15339
-0.10692,-0.38255,-0.50423,1.1595,-0.80905
-1.5726,0.99778,-0.27318,-0.034179,-0.37259
-1.1318,-2.3113,-0.69895,-0.70487,1.1542
-1.1058,-0.60913,0.66237,-1.2347,0.44807
-1.0929,0.82488,-0.049113,1.7595,-1.7776
-1.0669,0.7292,-0.53692,0.2252,-0.36752
-1.054,0.087761,0.76363,-0.080039,-0.63376
-1.041,-0.29038,-3.1381,-0.32336,1.5944
-1.0151,0.86698,0.47858,-0.47997,-0.385
-1.0021,0.82163,-0.36828,-0.47379,0.045665
-0.98915,0.16469,0.49045,-0.56758,-0.15291
-0.96322,0.58653,-0.72089,1.7406,-1.3685
-0.95025,-1.8704,-0.46483,2.0364,-1.1124
-0.92432,0.433,0.79345,0.023225,-0.81053
-0.91135,0.21324,0.29442,1.1618,-1.3542
-0.89839,1.5482,-0.26825,0.28622,-0.74903
-0.17231,-0.068038,0.75249,-1.1098,0.17683
-0.15934,-0.36849,1.9356,0.13549,-1.2689
-0.12045,1.4774,1.0367,-2.0306,0.33974
-0.094515,0.37717,0.74732,-0.19553,-0.61082
-1.5602,1.1266,-0.4369,0.88077,-1.0003
-1.2101,-0.44931,0.44011,1.5206,-1.5281
-1.1194,-1.2508,0.08918,0.53721,-0.42303
-1.0934,1.1656,0.22635,-2.7068,1.3288
-1.0805,0.70972,-1.1635,-2.1778,1.7432
-1.0286,-0.56136,1.2278,-0.3351,-0.51351
-1.0027,1.2628,-0.26525,0.57122,-0.88938
-0.98971,1.0268,-0.32631,-0.5154,0.0082481
-0.97675,-0.15177,-2.5909,-1.4607,2.1361
-0.95082,0.5316,1.0317,1.282,-1.8881
-0.93785,0.073288,0.93939,-0.066861,-0.72492
-0.91192,-0.50843,1.0387,-0.045206,-0.64765
-0.15991,0.49535,1.0098,1.0051,-1.662
-0.14694,0.98809,-0.37634,0.58639,-0.77743
-0.10805,-1.0741,-0.14769,-0.96156,0.76793
-1.6126,2.2949,1.1649,-0.38524,-1.1444
-1.5737,0.11766,1.067,0.048162,-0.88224
-1.2107,-0.079235,-0.56789,-1.3158,1.0004
-1.081,0.66731,-0.39345,-0.87513,0.40128
-1.0681,-0.73262,0.13868,-1.2839,0.7836
-1.0421,0.59148,0.90894,-0.74794,-0.32701
-1.0292,0.62395,-1.2694,0.059819,0.15454
-0.97731,0.58395,0.65287,1.1717,-1.626
-0.96435,0.14153,1.3832,0.31196,-1.2429
-0.92545,-0.99713,-0.80399,-1.4947,1.4777
-0.89952,0.17376,0.80075,-1.0291,0.039313
-0.16047,-0.40771,1.1051,-0.7451,-0.18149
-0.14751,-0.57783,0.00017542,1.5685,-1.3088
-0.10861,-1.357,0.28141,-0.54549,0.31601
-0.095646,-1.355,-2.2192,-0.9697,1.8836
-2.0929,-0.13976,0.66432,0.35562,-0.84304
-2.08,0.99893,-0.12695,-0.68865,0.050494
-2.067,-0.12716,0.59687,0.25095,-0.73443
-2.0411,0.42165,1.0522,-0.41086,-0.60479
-2.0281,0.45268,1.9609,0.50432,-1.7489
-2.0022,-1.5597,-0.50591,0.28214,0.14713
-1.9892,0.22895,-1.092,-0.39141,0.50198
-1.6002,-0.63913,1.6325,-1.8996,0.47395
-1.5613,-0.47115,-1.6791,0.68356,0.16794
-1.2372,1.7612,-1.3618,-1.4384,1.0395
-1.0557,-0.8434,0.5265,0.22354,-0.50254
-1.0297,-0.50252,0.77285,1.5945,-1.7305
-1.0168,-0.99069,0.4741,-0.40767,0.029869
-1.0038,0.9379,1.597,0.54764,-1.7183
-0.96491,-1.0696,0.76947,0.23114,-0.57422
-0.95195,-0.88149,0.31325,-0.00057426,-0.21952
-0.91305,-1.3109,-0.08602,-0.95974,0.80019
-0.88712,-0.98207,0.066567,-1.4339,0.99587
-0.87415,-0.11041,-0.83773,-0.10193,0.24262
-0.86119,0.39455,-0.11539,-0.92672,0.37066
-0.83526,0.54804,-0.32741,0.4056,-0.55283
-0.82229,0.88251,-1.1984,0.63653,-0.37084
-0.78339,0.98408,1.2739,0.70973,-1.6885
-0.14807,2.7229,-1.7159,-0.20456,0.061648
-0.13511,-0.22626,0.065064,0.61817,-0.71711
-0.096211,-1.9688,-0.32747,-1.8712,1.7616
-2.1194,0.74309,-0.52167,0.87178,-0.84749
-2.1065,-0.86703,1.8394,-0.49838,-0.61364
-2.0805,0.79308,-0.43501,-2.204,1.3867
-1.9638,-0.34163,-0.50542,1.2058,-0.83738
-1.9379,0.82246,0.24379,0.071462,-0.65453
-1.9249,-0.14526,1.0459,1.5891,-1.948
-1.6008,-0.35449,-0.18112,-1.0274,0.66599
-1.5619,-0.64786,-1.3278,-2.258,2.2286
-1.2248,-0.25333,1.6735,0.58395,-1.4874
-1.0044,0.17149,-2.4415,0.30018,0.68017
-0.99141,2.33,-0.95711,0.88106,-1.0268
-0.96548,-1.7597,0.30115,1.8092,-1.3416
-0.93955,-1.6651,1.1944,0.87704,-1.1182
-0.91362,1.3087,0.028972,1.3845,-1.6441
-0.90065,0.64972,0.28514,-1.3192,0.40258
-0.87472,1.2606,-0.28963,-0.55401,-0.029553
-0.86175,-1.2845,-0.19192,-1.0402,0.90971
-0.84879,0.35741,1.8666,-1.8348,0.066387
-0.82286,0.90951,-0.21375,-0.21707,-0.23201
-0.80989,1.1432,0.292,-0.083027,-0.64259
-0.78396,-0.43437,-1.0097,-0.38927,0.62549
-0.77099,-1.0825,-1.1508,-0.39772,0.86191
-0.75803,1.0054,1.2349,0.23495,-1.3176
-0.7321,-0.49506,-0.1807,-1.024,0.69782
-0.1616,1.1189,-0.094863,0.44336,-0.83476
-0.13567,0.80835,0.65287,0.58462,-1.238
-0.10974,0.76531,0.85174,-0.71088,-0.36249
-2.133,1.0447,0.40184,1.2991,-1.6992
-2.0552,-0.48987,-0.73535,-0.12972,0.31164
-2.0422,-0.54732,-0.0086458,-0.13245,-0.036128
-2.0163,-0.33655,-0.23689,1.0362,-0.84372
-2.0033,1.1256,1.2051,0.23041,-1.3258
-1.9774,1.7581,0.098254,0.69742,-1.2748
-1.9644,-0.45443,0.4763,0.57481,-0.8284
-1.8736,0.084407,-0.65526,0.85919,-0.60601
-1.8607,0.59781,-0.47479,-0.93869,0.51578
-1.8347,0.73797,-0.18713,1.4182,-1.4174
-1.5884,0.16368,0.3562,0.096578,-0.56431
-1.5495,0.29561,0.5757,-0.773,-0.05931
-1.1735,0.8314,-0.26852,0.69245,-0.85936
-1.0957,0.74897,-0.0021647,-0.77952,0.12339
-1.0827,-0.36061,1.833,0.57323,-1.5297
-1.0698,-0.3447,-0.1901,-1.6834,1.1596
-1.0438,-0.49909,0.68621,1.3719,-1.5159
-1.0309,0.79033,-1.972,-1.1896,1.405
-0.97901,-0.88151,-1.1655,0.12913,0.43073
-0.95308,-1.3392,-1.2428,0.099348,0.60422
-0.92715,-1.983,-0.19478,0.085362,0.2482
-0.90121,-0.52144,1.5691,0.78041,-1.5123
-0.88825,1.0331,-0.67909,-1.2859,0.76946
-0.81045,1.2837,-0.94392,1.0257,-0.88052
-0.79749,-2.1114,0.08666,0.1696,0.076128
-0.77156,-0.23432,0.32805,0.45551,-0.7195
-0.75859,-0.40151,0.017238,-0.25634,0.0072645
-0.74563,0.7525,-0.63007,1.3029,-1.1133
-0.7197,0.12539,0.28302,-0.0040795,-0.4433
-0.16217,-0.60172,-0.13446,-0.62969,0.41046
-0.1492,0.27868,-2.0789,0.62234,0.23547
-0.12327,-0.78532,-0.36267,0.058247,0.057758
-0.097342,2.5509,0.018896,-0.061074,-0.86543
-2.0946,1.4925,-1.7513,0.61939,-0.22194
-2.0817,1.8814,1.4418,-0.27464,-1.2512
-2.0557,1.566,0.018163,0.16035,-0.78445
-1.952,-0.38477,-0.19304,0.21868,-0.24208
-1.9131,-0.099974,-0.24131,-0.73399,0.42127
-1.8612,-0.88191,-1.3938,0.77305,0.068862
-1.8483,1.0006,1.3967,0.50364,-1.5913
-1.8223,-0.70728,-1.2315,1.8942,-0.89008
-1.589,-0.58128,1.7089,2.326,-2.7152
-1.1611,-0.74346,-0.75577,-0.52871,0.68443
-1.1481,-1.2615,1.064,2.8613,-2.6233
-1.1222,1.0336,1.1091,1.3386,-2.0769
-1.0185,-0.96979,-0.019192,1.3939,-1.0601
-0.99254,-2.5878,-1.3052,-1.0109,1.7724
-0.96661,-0.44206,0.80583,-0.080796,-0.50526
-0.94068,1.0268,0.98177,-0.89673,-0.34737
-0.91475,0.13224,-0.7647,-0.86116,0.72093
-0.88881,0.44618,2.3813,-0.83901,-0.94835
-0.87585,-0.43585,1.1098,-0.16526,-0.59612
-0.79805,2.0853,-1.8064,0.88283,-0.53635
-0.78509,-1.4555,1.098,0.45318,-0.79975
-0.75916,0.27828,0.58896,0.39803,-0.93039
